chrom	start	end	gene	n_c	n_k	psi_c	psi_k	dpsi	ncpg_c	meth_c	ncpg_k	meth_k	dmeth	junc_total	psi_112c	psi_114c	psi_115c	psi_131c	psi_136c	psi_138c	psi_187t	psi_196t	psi_198t	psi_205t	psi_212t	psi_214t
NC_037645.1	1009186	1009286	rna-XR_003305198.1	4	4	0.18230385698416388	0.13252347383075147	-0.049780383153412405	9	0.3556	9	3.4111	3.0555	164		0.0909	0.2444	0.1765		0.2174	0.1154			0.1698	0.1429	0.1020
NC_037645.1	1672158	1672474	rna-XM_016913771.2	5	5	1.0	1.0	0.0	3	24.1	3	17.9333	-6.166700000000002	180		1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000
NC_037645.1	2139407	2139637	rna-XM_026442547.1	4	5	1.0	1.0	0.0	1	96.3	1	87.5	-8.799999999999997	148		1.0000		1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000
NC_037645.1	5068898	5069195	rna-XM_026442074.1	4	4	1.0	0.9583333333333333	-0.04166666666666674	20	0.135	20	0.0	-0.135	126		1.0000		1.0000	1.0000	1.0000		0.9167		1.0000	1.0000	0.9167
NC_037645.1	5069971	5070121	rna-XM_026442074.1	4	5	1.0	0.975571315996848	-0.024428684003152012	11	0.0	11	0.0	0.0	179		1.0000		1.0000	1.0000	1.0000	1.0000	0.9630		1.0000	1.0000	0.9149
NC_037645.1	5070265	5070430	rna-XM_026442074.1	5	5	0.9711111111111113	0.9793380760903186	0.008226964979207385	12	0.0	12	0.0	0.0	197		1.0000	1.0000	1.0000	0.9556	0.9000		0.9623	1.0000	1.0000	1.0000	0.9344
NC_037645.1	5070494	5070644	rna-XM_026442074.1	4	5	0.9912280701754386	0.98145966709347	-0.00976840308196858	15	0.2267	15	1.6133	1.3866	199		1.0000	1.0000	1.0000	0.9649		1.0000	0.9636		1.0000	1.0000	0.9437
NC_037645.1	5070849	5071030	rna-XM_026442074.1	4	4	1.0	0.9836065573770492	-0.016393442622950838	23	0.2087	23	0.5043	0.2956	148		1.0000	1.0000	1.0000	1.0000			1.0000		1.0000	1.0000	0.9344
NC_037645.1	5897293	5897372	rna-XM_016913538.2	4	4	1.0	0.9814814814814815	-0.01851851851851849	8	0.0	8	0.0	0.0	140		1.0000		1.0000	1.0000	1.0000		0.9259		1.0000	1.0000	1.0000
NC_037645.1	6480542	6481278	rna-XM_001121355.4	5	5	0.9854545454545456	0.9752902670111971	-0.01016427844334844	2	50.0	1	0.0	-50.0	230		1.0000	1.0000	1.0000	1.0000	0.9273		0.9630	1.0000	0.9600	1.0000	0.9535
NC_037645.1	6558155	6558252	rna-XM_026442354.1	5	6	1.0	1.0	0.0	10	0.0	10	0.0	0.0	288		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037645.1	6560032	6560172	rna-XM_026442354.1	4	6	0.9891304347826086	0.9511935208866156	-0.037936913895993074	13	0.2923	13	0.2923	0.0	232		0.9565	1.0000		1.0000	1.0000	1.0000	0.9608	1.0000	0.8333	0.9130	1.0000
NC_037645.1	6566718	6567096	rna-XM_026442351.1	5	6	1.0	0.9799836601307189	-0.020016339869281086	26	0.2346	26	0.3038	0.06920000000000001	257		1.0000	1.0000	1.0000	1.0000	1.0000	0.9216	1.0000	1.0000	0.9583	1.0000	1.0000
NC_037645.1	6738157	6738296	rna-XM_026442490.1	5	4	1.0	1.0	0.0	9	0.0	9	0.3667	0.3667	153		1.0000	1.0000	1.0000	1.0000	1.0000		1.0000		1.0000	1.0000	1.0000
NC_037645.1	7805199	7805308	rna-XM_026442297.1	4	4	1.0	0.9811320754716981	-0.018867924528301883	1	0.0	1	11.8	11.8	148		1.0000	1.0000		1.0000	1.0000		0.9245	1.0000		1.0000	1.0000
NC_037645.1	8438128	8438295	rna-XM_394752.7	5	6	0.9857142857142858	1.0	0.014285714285714235	3	12.9333	3	24.8	11.866700000000002	293		0.9286	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037645.1	8827390	8827550	rna-XM_006566836.3	5	4	0.9932203389830508	1.0	0.006779661016949157	5	0.0	5	0.0	0.0	226		1.0000	1.0000	1.0000	0.9661	1.0000	1.0000	1.0000	1.0000			1.0000
NC_037645.1	9057934	9058233	rna-XM_026442427.1	5	6	0.1611520112049722	0.16023248191256242	-0.0009195292924097653	8	0.0	8	0.0	0.0	285		0.1935	0.1940	0.1515	0.1000	0.1667	0.1837	0.2113	0.1429	0.0833	0.2051	0.1351
NC_037645.1	9059551	9059618	rna-XR_003305212.1	4	6	0.3425579322638146	0.3669415482795764	0.024383616015761833	0	0.0	0	0.0	0.0	247		0.3939	0.3824	0.3939	0.2000		0.4286	0.4545	0.2500	0.3636	0.3239	0.3810
NC_037645.1	9832851	9832991	rna-XM_396502.7	5	4	1.0	0.9888888888888889	-0.011111111111111072	2	72.95	2	74.45	1.5	209		1.0000	1.0000	1.0000	1.0000	1.0000		1.0000		1.0000	0.9556	1.0000
NC_037645.1	10479034	10479715	rna-XM_006568261.3	4	4	1.0	0.9871794871794872	-0.012820512820512775	52	0.8981	52	0.9712	0.07309999999999994	147		1.0000	1.0000	1.0000	1.0000			0.9487		1.0000	1.0000	1.0000
NC_037645.1	11438062	11438302	rna-XM_026442519.1	4	6	1.0	1.0	0.0	9	0.9	9	1.1111	0.21109999999999995	326		1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037645.1	11963387	11963606	rna-XR_003305112.1	5	5	0.2356574440052701	0.3213852414152489	0.08572779740997877	0	0.0	0	0.0	0.0	135		0.3636	0.0303	0.2800	0.3043	0.2000		0.2727	0.3077	0.3333	0.2093	0.4839
NC_037645.1	12229988	12230188	rna-XM_016913750.2	5	6	0.12061904761904763	0.04313541508557447	-0.07748363253347315	19	0.5211	19	0.1684	-0.3527	248		0.0667	0.1250	0.0400	0.0714	0.3000	0.0667	0.0204	0.1373	0.0000	0.0000	0.0345
NC_037645.1	12624958	12625134	rna-XM_396862.7	5	6	0.9587412587412587	0.9792198930014194	0.020478634260160722	4	54.5	4	51.8	-2.700000000000003	224		0.8846	1.0000	0.9091	1.0000	1.0000	0.9535	0.9718	0.9500	1.0000	1.0000	1.0000
NC_037646.1	415209	415321	rna-XM_026442779.1	5	5	0.0	0.0	0.0	5	0.0	5	0.0	0.0	131		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000
NC_037646.1	473222	473382	rna-XM_026442778.1	5	5	0.9904761904761905	1.0	0.00952380952380949	7	0.0	7	0.0	0.0	178		1.0000	0.9524	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000
NC_037646.1	3061295	3061567	rna-XM_006558351.3	4	6	0.93	0.9816239316239317	0.05162393162393164	19	0.1947	19	0.0	-0.1947	236		0.8000		0.9200	1.0000	1.0000	0.9615	0.9615	0.9667	1.0000	1.0000	1.0000
NC_037646.1	3960873	3960962	rna-XM_026442988.1	5	5	0.028000000000000004	0.008695652173913044	-0.019304347826086962	10	0.0	10	0.0	0.0	192		0.0000	0.1000	0.0000	0.0000	0.0400	0.0000	0.0000	0.0435	0.0000		0.0000
NC_037646.1	3959427	3959495	rna-XM_026442982.1	5	5	0.7645713152096131	0.8249049196417617	0.060333604432148635	4	0.0	4	1.55	1.55	221		0.7091	0.6190	0.7455	0.8769	0.8723	0.6667	0.8462	0.8462		0.8182	0.9474
NC_037646.1	5565149	5566716	rna-XM_006560766.3	4	4	0.2695286195286195	0.39640839386602095	0.12687977433740144	141	0.4915	141	0.4816	-0.00990000000000002	151		0.1818		0.4074	0.1556	0.3333		0.3333		0.4286	0.4000	0.4237
NC_037646.1	5875830	5875991	rna-XM_016913997.2	4	5	1.0	0.9885714285714287	-0.011428571428571344	6	0.0	6	2.4833	2.4833	211		1.0000		1.0000	1.0000	1.0000	1.0000	0.9429		1.0000	1.0000	1.0000
NC_037646.1	5876139	5876514	rna-XM_016913997.2	5	6	0.7455063455063454	0.859427075403069	0.11392072989672353	8	0.45	8	0.35	-0.10000000000000003	273		0.6364	0.6923	0.7778	0.7692	0.8519	0.8000	0.7941	0.7500	0.9368	0.9412	0.9344
NC_037646.1	5876770	5877020	rna-XM_016913997.2	5	6	0.718955095603062	0.8573656398943754	0.1384105442913134	13	0.0	12	0.7083	0.7083	245		0.4783	0.7419	0.7727	0.7500	0.8519	0.8400	0.7407	0.7931	0.9231	0.9273	0.9200
NC_037646.1	5877105	5877271	rna-XM_016913997.2	4	6	0.7187419726386093	0.8817366326914184	0.16299466005280916	7	0.0	7	0.0	0.0	263		0.5556		0.8182	0.6522	0.8491	0.8571	0.7846	0.8545	0.9211	0.9310	0.9420
NC_037646.1	5878101	5878180	rna-XM_016913997.2	4	5	0.727027972027972	0.8475438596491228	0.12051588762115084	3	0.0	3	0.0	0.0	202		0.6154		0.7727	0.6800	0.8400	0.8000	0.7544	0.8500	0.9167	0.9167	
NC_037646.1	5889717	5889924	rna-XM_016913997.2	5	5	0.9857142857142858	1.0	0.014285714285714235	14	0.7786	14	1.7429	0.9642999999999999	173		0.9286	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000
NC_037646.1	6149931	6150250	rna-XM_026442738.1	4	4	0.9506097560975609	1.0	0.04939024390243907	40	0.7325	40	0.745	0.012499999999999956	94		0.9024	1.0000	0.9000	1.0000		1.0000	1.0000	1.0000		1.0000	
NC_037646.1	6163931	6164089	rna-XM_026442738.1	4	5	0.9634920634920635	0.9851851851851852	0.021693121693121653	18	1.8222	18	0.0	-1.8222	175		0.8857		0.9683	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	0.9259
NC_037646.1	6165501	6165674	rna-XM_026442738.1	4	5	0.9391666666666667	1.0	0.060833333333333295	19	1.9158	19	0.1421	-1.7736999999999998	144		0.8400		0.9167	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000
NC_037646.1	6166198	6166417	rna-XM_026442738.1	4	5	0.9546107331821618	1.0	0.04538926681783817	16	1.3313	16	0.0	-1.3313	244		0.9259	0.9592	0.9333		1.0000		1.0000	1.0000	1.0000	1.0000	1.0000
NC_037646.1	6166761	6167062	rna-XM_026442738.1	5	6	0.9809168443496802	1.0	0.019083155650319816	17	0.6	17	0.0	-0.6	273		0.9403	1.0000	0.9643	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037646.1	6525049	6525242	rna-XM_001121900.5	4	5	0.9772727272727273	1.0	0.022727272727272707	8	6.3125	8	11.8125	5.5	144		0.9091	1.0000	1.0000	1.0000			1.0000	1.0000	1.0000	1.0000	1.0000
NC_037646.1	6544358	6544933	rna-XM_395391.7	5	6	0.4670023192072528	0.5463058531952644	0.07930353398801154	4	63.75	2	87.2	23.450000000000003	323		0.5556	0.5467	0.3412	0.4400	0.4516	0.4400	0.4426	0.7857	0.6842	0.4253	0.5000
NC_037646.1	6730440	6730784	rna-XM_396411.7	5	5	0.9929824561403509	0.9854545454545456	-0.0075279106858052725	24	0.6667	24	1.6417	0.975	210		1.0000	1.0000	0.9649	1.0000	1.0000	1.0000	1.0000	1.0000		0.9273	1.0000
NC_037646.1	11208530	11208634	rna-XM_026443054.1	4	5	0.993421052631579	0.99375	0.0003289473684210398	11	0.0	11	0.2818	0.2818	172		1.0000	1.0000		1.0000	0.9737	1.0000	1.0000		1.0000	1.0000	0.9688
NC_037646.1	11286914	11287100	rna-XM_006567431.3	5	6	0.9733999308078187	0.9886601867733944	0.015260255965575675	10	0.0	10	0.0	0.0	220		0.9583	1.0000	1.0000	0.9512	0.9574	1.0000	0.9623	1.0000	0.9697	1.0000	1.0000
NC_037647.1	2582070	2582183	rna-XM_026443513.1	5	5	0.9891891891891891	1.0	0.010810810810810922	10	0.0	10	0.0	0.0	186		1.0000	0.9459	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000
NC_037647.1	2602193	2602332	rna-XM_026443513.1	5	5	0.9185062162796154	0.8601264822134388	-0.05837973406617658	11	0.0	11	0.2364	0.2364	157		0.8367	0.9048	0.9310	1.0000	0.9200	0.8261	0.8545		0.7000	0.9200	1.0000
NC_037647.1	4279335	4279422	rna-XM_026443263.1	5	5	1.0	0.9725925925925925	-0.027407407407407547	7	0.0	7	1.7857	1.7857	163		1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	0.9000	0.9630	1.0000	1.0000
NC_037647.1	4299968	4300332	rna-XR_003305439.1	5	5	0.9720634920634922	0.9535449735449735	-0.018518518518518712	31	0.6355	31	1.4516	0.8161	166		1.0000	0.9048	0.9556	1.0000	1.0000		0.9048	0.9000	0.9630	1.0000	1.0000
NC_037647.1	4878630	4878728	rna-XM_026443270.1	4	6	0.7675324675324675	0.7619318500131439	-0.005600617519323614	2	69.65	2	74.6	4.949999999999989	202		0.8667		0.7619	0.7143	0.7273	0.3684	0.7544	0.6522	1.0000	1.0000	0.7966
NC_037647.1	4908679	4908874	rna-XM_026443276.1	4	4	1.0	1.0	0.0	0	0.0	0	0.0	0.0	182		1.0000		1.0000	1.0000	1.0000		1.0000		1.0000	1.0000	1.0000
NC_037647.1	8685359	8685495	rna-XM_026443485.1	4	5	1.0	1.0	0.0	6	1.5	6	2.0	0.5	159		1.0000		1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000
NC_037647.1	8732541	8732669	rna-XM_006565991.3	5	4	1.0	1.0	0.0	0	0.0	0	0.0	0.0	154		1.0000	1.0000	1.0000	1.0000	1.0000		1.0000		1.0000	1.0000	1.0000
NC_037647.1	9463718	9463784	rna-XM_026443236.1	5	6	0.980952380952381	0.9946236559139785	0.01367127496159748	4	0.9	4	0.0	-0.9	295		1.0000	1.0000	1.0000	0.9048	1.0000	1.0000	1.0000	1.0000	1.0000	0.9677	1.0000
NC_037647.1	9867293	9867484	rna-XM_026443186.1	4	4	1.0	0.9544883866917765	-0.04551161330822351	13	0.0	13	0.0	0.0	153		1.0000		1.0000	1.0000	1.0000		0.8519	1.0000		0.9661	1.0000
NC_037647.1	10118336	10118552	rna-XM_016914303.2	4	5	0.9632126348228043	0.9939393939393939	0.03072675911658962	5	0.96	5	0.0	-0.96	221		0.8983		1.0000	0.9545	1.0000		0.9697	1.0000	1.0000	1.0000	1.0000
NC_037647.1	10522685	10522927	rna-XM_006566158.3	4	5	1.0	1.0	0.0	9	0.5667	9	0.9556	0.3889	166		1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000
NC_037647.1	10707830	10708093	rna-XM_026443390.1	5	4	0.25970554405337015	0.23688491232270037	-0.022820631730669783	2	79.2	2	78.55	-0.6500000000000057	160		0.5238	0.1852	0.1852	0.3043	0.1000	0.2727	0.1600		0.2245		0.2903
NC_037647.1	11697785	11698873	rna-XM_006569151.3	4	4	1.0	1.0	0.0	101	0.8198	101	0.4168	-0.40299999999999997	130		1.0000		1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	
NC_037647.1	12335207	12335344	rna-XM_006569688.3	4	5	0.9772727272727273	0.9800000000000001	0.0027272727272728003	4	0.0	4	0.0	0.0	105		0.9091	1.0000		1.0000	1.0000	0.9000	1.0000	1.0000	1.0000	1.0000	
NC_037648.1	870389	870480	rna-XM_624180.6	5	6	0.9870967741935484	1.0	0.012903225806451646	2	85.95	2	100.0	14.049999999999997	224		1.0000	1.0000	1.0000	1.0000	0.9355	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037648.1	1298069	1298493	rna-XM_026443571.1	4	4	1.0	1.0	0.0	43	0.5651	43	1.1442	0.5791000000000001	144		1.0000		1.0000	1.0000	1.0000		1.0000		1.0000	1.0000	1.0000
NC_037648.1	2764619	2764812	rna-XM_026444053.1	5	6	1.0	1.0	0.0	13	0.0	13	0.0	0.0	248		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037648.1	6166751	6167151	rna-XM_026443989.1	4	5	1.0	1.0	0.0	13	0.0	13	1.2462	1.2462	154		1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000
NC_037648.1	8080687	8080834	rna-XM_393602.7	5	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	319		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037648.1	8394100	8394221	rna-XM_016915070.2	5	6	0.9811436054124837	0.9940476190476191	0.01290401363513538	11	5.0818	11	0.2364	-4.845400000000001	377		0.9747	1.0000	0.9310	1.0000	1.0000	1.0000	1.0000	1.0000	0.9643	1.0000	1.0000
NC_037648.1	8396935	8397042	rna-XM_016915070.2	5	6	0.0031746031746031746	0.0015015015015015015	-0.0016731016731016731	12	0.0	12	0.0	0.0	332		0.0000	0.0000	0.0000	0.0000	0.0159	0.0000	0.0090	0.0000	0.0000	0.0000	0.0000
NC_037648.1	8400135	8400559	rna-XM_016915070.2	5	6	0.010793650793650795	0.01174147028842118	0.0009478194947703852	46	0.763	46	0.4696	-0.2934	328		0.0000	0.0159	0.0222	0.0000	0.0159	0.0196	0.0092	0.0000	0.0417	0.0000	0.0000
NC_037648.1	8405445	8405481	rna-XM_016915070.2	5	6	0.02726847719835097	0.0032679738562091504	-0.02400050334214182	3	0.0	3	0.0	0.0	330		0.0323	0.0606	0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0196	0.0000	0.0000
NC_037648.1	8408652	8408792	rna-XM_016915070.2	5	6	1.0	0.9871794871794872	-0.012820512820512775	9	0.0	9	0.0	0.0	287		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9231	1.0000	1.0000
NC_037648.1	8411684	8411941	rna-XM_016915070.2	5	6	1.0	0.9927536231884058	-0.007246376811594235	26	0.4077	26	0.1192	-0.2885	253		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9565	1.0000	1.0000
NC_037648.1	8412407	8412667	rna-XM_016915070.2	5	5	1.0	0.9918367346938777	-0.008163265306122325	28	0.2714	28	0.9429	0.6715	249		1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	0.9592	1.0000	1.0000
NC_037648.1	8420105	8420283	rna-XM_016915070.2	4	4	1.0	0.9864864864864865	-0.013513513513513487	14	1.3	14	0.0	-1.3	184		1.0000		1.0000	1.0000	1.0000		1.0000		0.9459	1.0000	1.0000
NC_037648.1	8425608	8425719	rna-XM_016915070.2	5	4	1.0	0.9864864864864865	-0.013513513513513487	8	0.0	8	0.0	0.0	257		1.0000	1.0000	1.0000	1.0000	1.0000		1.0000		0.9459	1.0000	1.0000
NC_037648.1	8429374	8429524	rna-XM_016915070.2	5	5	1.0	0.9866666666666667	-0.013333333333333308	14	0.0	14	0.4143	0.4143	240		1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	0.9333	1.0000	1.0000
NC_037648.1	8447133	8447294	rna-XM_016915070.2	5	5	1.0	1.0	0.0	16	0.3625	16	0.9188	0.5563	205		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000
NC_037648.1	8448020	8448190	rna-XM_016915070.2	4	6	1.0	0.9833333333333334	-0.016666666666666607	18	0.1778	18	0.9111	0.7333000000000001	280		1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9000	1.0000	1.0000
NC_037648.1	8462478	8462632	rna-XM_016915070.2	4	6	1.0	0.9934640522875817	-0.006535947712418277	6	0.0	6	0.75	0.75	297		1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9608	1.0000	1.0000
NC_037648.1	8374695	8374758	rna-XM_016915069.2	5	5	0.3272106777691233	0.23621863772342572	-0.09099204004569761	4	1.7	4	0.0	-1.7	388		0.2093	0.4444	0.4688	0.3030	0.2105		0.2857	0.3488	0.1692	0.1714	0.2059
NC_037648.1	8400228	8400559	rna-XM_026444075.1	5	6	0.013771367521367522	0.024327507653219605	0.010556140131852083	43	0.7186	43	0.5023	-0.21630000000000005	330		0.0154	0.0312	0.0222	0.0000	0.0000	0.0196	0.0092	0.0000	0.0417	0.0667	0.0088
NC_037648.1	9431033	9431152	rna-XM_026444005.1	5	4	0.9911111111111112	0.9929577464788732	0.001846635367762084	2	1.6	2	0.0	-1.6	168		0.9556	1.0000	1.0000	1.0000	1.0000		1.0000		1.0000	0.9718	1.0000
NC_037648.1	9431304	9431398	rna-XM_026444005.1	5	6	1.0	0.9848484848484849	-0.015151515151515138	3	1.6	3	0.0	-1.6	288		1.0000	1.0000	1.0000	1.0000	1.0000	0.9091	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037648.1	9432218	9432232	rna-XM_026444005.1	4	5	0.0	0.006896551724137931	0.006896551724137931	1	4.8	1	0.0	-4.8	114		0.0000		0.0000	0.0000	0.0000	0.0000	0.0345	0.0000	0.0000	0.0000	
NC_037648.1	13956977	13958213	rna-XR_003305699.1	4	5	0.9439071566731141	0.9631910502878245	0.01928389361471039	77	0.0753	76	0.1316	0.05629999999999999	205		0.8182	0.9574	1.0000		1.0000		0.9259	1.0000	1.0000	0.9355	0.9545
NC_037648.1	13956977	13958187	rna-XR_001704874.2	4	5	0.9441287878787878	0.9629796337973383	0.018850845918550463	77	0.0753	76	0.1316	0.05629999999999999	205		0.8182	0.9583	1.0000		1.0000		0.9259	1.0000	1.0000	0.9355	0.9535
NC_037648.1	14564308	14564501	rna-XM_006566619.3	4	5	0.9878048780487805	1.0	0.012195121951219523	7	0.0	7	6.6	6.6	155		0.9512	1.0000	1.0000		1.0000		1.0000	1.0000	1.0000	1.0000	1.0000
NC_037648.1	15053477	15053533	rna-XM_003250841.4	4	5	1.0	1.0	0.0	0	0.0	0	0.0	0.0	137		1.0000	1.0000	1.0000	1.0000			1.0000	1.0000	1.0000	1.0000	1.0000
NC_037648.1	16099281	16099447	rna-XM_006570426.3	4	6	1.0	0.9941520467836257	-0.005847953216374324	6	47.8167	6	44.95	-2.8666999999999945	187		1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9649
NC_037648.1	16205649	16205921	rna-XM_003251496.4	5	5	0.9413399602093779	0.9813186275432422	0.03997866733386424	40	0.0	40	0.805	0.805	288		0.9000	0.9310	0.9740	0.9016	1.0000		1.0000	0.9701	0.9692	1.0000	0.9672
NW_020555822.1	8136	8698	rna-XR_003306386.1	5	5	0.1475325551837889	0.053431165356380414	-0.0941013898274085	0	0.0	0	0.0	0.0	341		0.1304	0.0562	0.0566	0.0222	0.4722	0.0000	0.0244	0.0833	0.0361	0.1233	
NW_020555822.1	8136	8272	rna-XR_003306381.1	5	5	0.0	0.0	0.0	0	0.0	0	0.0	0.0	317		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
NW_020555822.1	8454	8698	rna-XR_003306372.1	5	5	0.15183103152430039	0.062189480212256246	-0.08964155131204414	0	0.0	0	0.0	0.0	356		0.1364	0.0562	0.0654	0.0217	0.4795	0.0000	0.0361	0.0833	0.0682	0.1233	
NW_020555822.1	8136	8275	rna-XR_003306372.1	5	5	0.002247191011235955	0.0022988505747126436	5.1659563476688826e-05	0	0.0	0	0.0	0.0	318		0.0000	0.0000	0.0000	0.0112	0.0000	0.0000	0.0000	0.0000	0.0115	0.0000	
NC_037649.1	2950895	2951028	rna-XM_026444326.1	4	5	1.0	1.0	0.0	7	0.0	7	0.0	0.0	255		1.0000		1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000
NC_037649.1	3278693	3278849	rna-XM_026444169.1	4	4	1.0	1.0	0.0	3	32.1	2	21.45	-10.650000000000002	168		1.0000	1.0000	1.0000	1.0000			1.0000	1.0000	1.0000	1.0000	
NC_037649.1	3290486	3290744	rna-XM_026444354.1	5	6	1.0	0.9962962962962963	-0.0037037037037036535	8	1.35	8	0.0	-1.35	416		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9778	1.0000	1.0000
NC_037649.1	3290906	3291191	rna-XM_026444354.1	5	6	1.0	0.9958847736625515	-0.004115226337448541	3	0.0	3	0.0	0.0	451		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9753	1.0000	1.0000
NC_037649.1	3291295	3291989	rna-XM_026444351.1	4	6	1.0	0.9929078014184398	-0.007092198581560183	21	0.1762	21	0.5714	0.3952	256		1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	0.9574	1.0000	1.0000
NC_037649.1	8008253	8008602	rna-NM_001193290.1	5	6	0.9946666666666667	0.9885057471264368	-0.006160919540229903	17	0.1824	17	0.0	-0.1824	391		0.9733	1.0000	1.0000	1.0000	1.0000	0.9310	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037649.1	8096299	8096436	rna-XM_026444392.1	4	4	0.2750982216708023	0.2861468265953316	0.011048604924529304	4	3.25	4	2.5	-0.75	143		0.3750	0.3333		0.1613	0.2308	0.0909	0.2653		0.3000		0.4884
NC_037649.1	8648193	8648327	rna-XM_006565271.3	5	6	1.0	1.0	0.0	1	10.0	1	0.0	-10.0	338		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037649.1	8648586	8648772	rna-XM_006565271.3	4	5	1.0	1.0	0.0	5	7.6	5	4.0	-3.5999999999999996	307		1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000
NC_037649.1	9684761	9685144	rna-XM_393870.7	4	6	0.9838709677419355	0.9841269841269842	0.0002560163850486852	6	64.2667	6	61.4333	-2.8333999999999975	173		1.0000	0.9355	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	0.9048
NC_037649.1	9685238	9685471	rna-XM_393870.7	4	5	0.9814814814814815	0.9800000000000001	-0.001481481481481417	4	73.625	4	74.15	0.5250000000000057	145		1.0000	0.9259	1.0000	1.0000		1.0000	1.0000		1.0000	1.0000	0.9000
NC_037649.1	9971912	9972261	rna-XM_026444190.1	5	6	0.3241889778375059	0.2823959913558691	-0.04179298648163676	32	0.0	32	0.2188	0.2188	266		0.2881	0.3000	0.5263	0.3636	0.1429	0.3125	0.1884	0.5510	0.1333	0.1613	0.3478
NC_037650.1	2193033	2193310	rna-XM_395039.7	4	6	1.0	1.0	0.0	2	96.9	2	86.9	-10.0	342		1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037650.1	2393369	2393525	rna-XM_026444623.1	5	6	0.9855562784645413	0.9559032963492958	-0.029652982115245474	2	0.0	2	0.0	0.0	341		0.9623	1.0000	1.0000	1.0000	0.9655	1.0000	0.9277	0.8868	1.0000	0.9697	0.9512
NC_037650.1	2439576	2439666	rna-XM_026444566.1	5	5	1.0	1.0	0.0	2	79.15	2	75.45	-3.700000000000003	203		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000
NC_037650.1	4377640	4377940	rna-XM_026444781.1	4	5	1.0	1.0	0.0	28	0.2	28	0.5893	0.38930000000000003	152		1.0000	1.0000		1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000
NC_037650.1	4572717	4572895	rna-XM_026444835.1	5	5	0.0799041802513355	0.03411289417573785	-0.04579128607559765	13	0.0	13	0.3846	0.3846	217		0.1000	0.1429	0.0588	0.0820	0.0159		0.0714	0.0000	0.0667	0.0175	0.0149
